,time,Open,High,Low,Close,Volume,returns,volatility
1985,2023-03-24 17:00:00,27817.3,27903.3,27501.0,27602.8,57711.485,-0.0077110287482968776,0.006208642861988914
1986,2023-03-24 18:00:00,27602.7,27814.4,27552.5,27728.1,27788.273,0.004539394554175624,0.006307865264190343
1987,2023-03-24 19:00:00,27728.1,27871.0,27672.4,27811.3,20372.019,0.003000566212614686,0.006314826178056137
1988,2023-03-24 20:00:00,27811.4,27854.4,27464.2,27577.0,26459.97,-0.008424633152711247,0.006519273421757536
1989,2023-03-24 21:00:00,27577.0,27618.2,26960.0,27315.1,65393.412,-0.0094970446386482,0.006737528068165248
1990,2023-03-24 22:00:00,27315.0,27427.3,27255.1,27279.4,18013.618,-0.0013069694052006975,0.006735337819587662
1991,2023-03-24 23:00:00,27279.4,27504.0,27263.1,27438.9,15010.686,0.0058469027911172144,0.0069128233310574525
1992,2023-03-25 00:00:00,27439.0,27571.8,27409.9,27538.0,12655.919,0.0036116608173066833,0.006984327284833458
1993,2023-03-25 01:00:00,27538.0,27549.7,27400.0,27485.1,10431.08,-0.0019209819158980679,0.006818564315261367
1994,2023-03-25 02:00:00,27485.1,27648.4,27444.0,27585.5,12268.673,0.0036528882922020056,0.006910871146612546
1995,2023-03-25 03:00:00,27585.6,27632.4,27529.0,27568.6,7157.886,-0.0006126406989179767,0.006898315831035745
1996,2023-03-25 04:00:00,27568.6,27598.0,27472.3,27525.0,8332.153,-0.0015815093983734263,0.006669521607497699
1997,2023-03-25 05:00:00,27524.9,27534.6,27360.0,27449.6,11832.108,-0.002739327883742093,0.006676782084563057
1998,2023-03-25 06:00:00,27449.5,27524.3,27384.9,27481.0,10575.465,0.0011439146654232957,0.00669104401728196
1999,2023-03-25 07:00:00,27480.9,27569.5,27459.2,27473.5,8278.295,-0.0002729158327571257,0.005563317729978126
2000,2023-03-25 08:00:00,27473.5,27500.3,27310.0,27412.7,13550.682,-0.0022130416583252543,0.004324602966275752
2001,2023-03-25 09:00:00,27412.8,27513.9,27302.0,27469.9,16373.566,0.0020866240829979787,0.004375263737756406
2002,2023-03-25 10:00:00,27469.9,27524.7,27381.5,27460.6,11415.02,-0.0003385523791495926,0.004366106626947322
2003,2023-03-25 11:00:00,27460.7,27519.0,27408.2,27445.6,7819.007,-0.0005462371543228928,0.004349867153242425
2004,2023-03-25 12:00:00,27445.7,27471.8,27355.0,27438.6,8626.799,-0.000255049989797973,0.004158309729425552
2005,2023-03-25 13:00:00,27438.6,27618.4,27340.0,27550.1,21491.292,0.004063618406186853,0.003937676754185685
2006,2023-03-25 14:00:00,27550.1,27641.5,27502.2,27511.8,15359.408,-0.0013901945909452484,0.003791428130563297
2007,2023-03-25 15:00:00,27511.7,27788.0,27465.8,27631.4,29424.661,0.004347225554125922,0.003865936876227551
2008,2023-03-25 16:00:00,27631.4,27721.0,27606.3,27611.8,13935.616,-0.0007093379271408962,0.00336712159056802
2009,2023-03-25 17:00:00,27611.7,27634.9,27363.0,27468.0,23613.021,-0.005207918353747232,0.002817559414785292
2010,2023-03-25 18:00:00,27468.0,27524.9,27412.0,27430.2,9393.077,-0.0013761467889907841,0.0028196555724433244
2011,2023-03-25 19:00:00,27430.2,27430.2,27131.8,27179.5,36961.465,-0.009139561505202343,0.0032244967377910174
2012,2023-03-25 20:00:00,27179.4,27418.0,27139.7,27341.4,19042.327,0.005956695303445558,0.0034175792697639265
2013,2023-03-25 21:00:00,27341.4,27447.0,27331.5,27394.1,9394.421,0.0019274799388471209,0.00343293411477799
2014,2023-03-25 22:00:00,27394.2,27522.0,27374.2,27434.4,12664.275,0.0014711196936567639,0.003338761625415544
2015,2023-03-25 23:00:00,27434.4,27475.0,27392.4,27447.3,5077.839,0.00047021257982660103,0.003341679342462406
2016,2023-03-26 00:00:00,27447.2,27625.0,27400.0,27519.2,14116.041,0.002619565494602405,0.003383052012727003
2017,2023-03-26 01:00:00,27519.1,27640.0,27501.7,27581.0,9429.899,0.0022457048170003713,0.0033545200031376335
2018,2023-03-26 02:00:00,27581.0,27599.8,27548.8,27576.8,5201.639,-0.00015227874261269925,0.0033487380536969956
2019,2023-03-26 03:00:00,27576.8,27607.0,27483.7,27517.3,9779.831,-0.0021576107452641047,0.003388417764216958
2020,2023-03-26 04:00:00,27517.2,27523.3,27444.7,27506.0,6564.254,-0.00041065075425272823,0.0033478032866070522
2021,2023-03-26 05:00:00,27506.0,27545.0,27456.0,27531.7,7438.034,0.0009343415981968306,0.003323001161954791
2022,2023-03-26 06:00:00,27531.7,27560.0,27458.4,27482.9,6432.527,-0.0017725022428690673,0.003348731570344827
2023,2023-03-26 07:00:00,27482.9,27523.2,27466.0,27492.4,4641.134,0.00034566948902781114,0.003346368633618071
2024,2023-03-26 08:00:00,27492.4,27763.9,27460.9,27643.1,27456.515,0.00548151489138804,0.003554563314979026
2025,2023-03-26 09:00:00,27643.1,27725.0,27608.0,27675.6,14217.517,0.001175700265165558,0.0034541756279534855
2026,2023-03-26 10:00:00,27675.6,27710.0,27620.6,27668.6,8861.725,-0.000252930379106453,0.0034353584491601634
2027,2023-03-26 11:00:00,27668.6,27991.5,27630.2,27852.1,22682.956,0.0066320666748589385,0.003610894469668934
2028,2023-03-26 12:00:00,27852.0,27999.0,27819.1,27904.3,33061.429,0.0018741854294650473,0.0036151764896020467
2029,2023-03-26 13:00:00,27904.2,28186.9,27867.5,28139.5,35142.845,0.008428808463211812,0.0037585117549724673
2030,2023-03-26 14:00:00,28139.4,28144.9,27677.3,27782.1,56157.067,-0.01270100748058789,0.004860863944429333
2031,2023-03-26 15:00:00,27782.1,27866.4,27700.0,27790.1,22360.94,0.00028795519417168514,0.004284646758395266
2032,2023-03-26 16:00:00,27790.1,27875.2,27590.6,27687.6,16070.774,-0.0036883638417998243,0.004254316929719981
2033,2023-03-26 17:00:00,27687.7,27847.7,27645.9,27825.9,14622.24,0.00499501581935613,0.004357302947403207
2034,2023-03-26 18:00:00,27826.0,27934.7,27757.4,27799.0,12963.273,-0.0009667252451852626,0.0043713611027996575
2035,2023-03-26 19:00:00,27798.9,27846.4,27767.6,27814.1,5391.828,0.0005431850066548449,0.004371216519696212
2036,2023-03-26 20:00:00,27814.0,27888.0,27655.7,27761.3,14254.657,-0.0018983177596973988,0.004382055996245858
2037,2023-03-26 21:00:00,27761.3,27826.3,27731.1,27823.6,5935.315,0.0022441312186389784,0.0043820220182293635
2038,2023-03-26 22:00:00,27823.7,28077.1,27784.4,28027.7,27535.707,0.00733549936025546,0.004640369383574981
2039,2023-03-26 23:00:00,28027.7,28138.3,27931.5,27954.3,19438.838,-0.002618837792612405,0.004657069992939345
2040,2023-03-27 00:00:00,27954.3,28019.4,27903.3,27982.7,11838.33,0.0010159438798325038,0.004648493673359052
2041,2023-03-27 01:00:00,27982.6,28004.2,27784.5,27813.8,15075.855,-0.006035872163872691,0.004897990234395327
2042,2023-03-27 02:00:00,27813.9,27884.0,27757.4,27867.4,9725.501,0.0019271009355068536,0.004876617565698576
2043,2023-03-27 03:00:00,27867.3,27920.7,27811.3,27878.4,7705.444,0.00039472645456695155,0.00487643899630311
2044,2023-03-27 04:00:00,27878.4,27929.2,27859.1,27894.0,6974.115,0.0005595730027547763,0.004745327790105926
2045,2023-03-27 05:00:00,27894.1,27905.4,27660.0,27707.1,17785.744,-0.006700365670036623,0.005002853906571799
2046,2023-03-27 06:00:00,27707.1,27786.0,27650.0,27770.9,13878.814,0.0023026588852677055,0.005026783625599778
2047,2023-03-27 07:00:00,27770.9,27849.1,27734.5,27794.5,11368.941,0.0008498104130583162,0.0047982555879029195
2048,2023-03-27 08:00:00,27794.5,27860.0,27760.1,27837.4,8390.312,0.0015434708305599454,0.004791686483649746
2049,2023-03-27 09:00:00,27837.4,27968.0,27803.8,27912.3,16932.697,0.0026906248428373303,0.004410164049989745
2050,2023-03-27 10:00:00,27912.3,27932.4,27850.0,27900.3,10053.623,-0.0004299179931428476,0.0033292965815623484
2051,2023-03-27 11:00:00,27900.3,27986.8,27819.8,27879.9,15862.405,-0.0007311749336027518,0.0033359550020017545
2052,2023-03-27 12:00:00,27879.9,27917.4,27684.0,27738.0,26282.046,-0.005089688270044079,0.0034344460791223812
2053,2023-03-27 13:00:00,27738.0,27834.2,27588.0,27676.9,39373.959,-0.002202754344220903,0.003267175677794241
2054,2023-03-27 14:00:00,27677.0,27724.8,26911.0,26933.0,111105.945,-0.026878010181776157,0.0067943093443478845
2055,2023-03-27 15:00:00,26933.0,26999.0,26480.0,26887.3,131937.145,-0.0016968031782571558,0.006776272381692377
2056,2023-03-27 16:00:00,26887.3,27300.0,26838.8,27133.3,65676.042,0.009149300971090346,0.007194157864975752
2057,2023-03-27 17:00:00,27133.2,27200.0,26916.0,26947.3,34258.477,-0.006855045276468408,0.007257745849636749
2058,2023-03-27 18:00:00,26947.2,27170.0,26936.0,27078.1,18854.591,0.004853918574402538,0.007117274052433647
2059,2023-03-27 19:00:00,27078.1,27131.3,26930.0,26956.8,15356.264,-0.004479634834054114,0.007142070471955639
2060,2023-03-27 20:00:00,26956.9,27049.7,26860.0,27032.7,18195.182,0.0028156160968662025,0.007190464679823077
2061,2023-03-27 21:00:00,27032.8,27189.7,26997.1,27154.3,12858.338,0.004498255816104191,0.0072418236679766155
2062,2023-03-27 22:00:00,27154.3,27246.9,27060.9,27084.9,13848.584,-0.002555764648692782,0.007210097372066001
2063,2023-03-27 23:00:00,27084.8,27164.4,27048.0,27112.0,9096.468,0.0010005575062119743,0.007219292535296741
2064,2023-03-28 00:00:00,27112.0,27150.0,26924.8,26952.6,15907.565,-0.005879315432280929,0.007272196345975593
2065,2023-03-28 01:00:00,26952.6,27162.5,26800.0,27057.8,28958.302,0.0039031484903127023,0.007274192626252413
2066,2023-03-28 02:00:00,27057.7,27074.4,26952.1,27025.2,9483.81,-0.0012048281826312346,0.007228466439386236
2067,2023-03-28 03:00:00,27025.2,27032.4,26892.3,26955.5,10665.172,-0.0025790743454258136,0.007214571810525191
2068,2023-03-28 04:00:00,26955.6,26985.4,26879.2,26953.4,12050.508,-7.790617870184757e-05,0.0071875567331216115
2069,2023-03-28 05:00:00,26953.4,26989.0,26864.0,26962.8,14101.111,0.00034875006492685046,0.007133063524509118
2070,2023-03-28 06:00:00,26962.7,27132.0,26958.4,27055.7,19263.458,0.0034454878573442205,0.00722159892726981
2071,2023-03-28 07:00:00,27055.6,27087.2,26912.2,26947.2,12997.161,-0.004010245530516654,0.007240167442627959
2072,2023-03-28 08:00:00,26947.3,27024.2,26910.0,27000.0,11907.559,0.0019593872461702855,0.00723675001199121
2073,2023-03-28 09:00:00,27000.0,27036.1,26803.1,26865.1,19132.639,-0.0049962962962963875,0.007281460270517757
2074,2023-03-28 10:00:00,26865.1,26925.0,26610.0,26733.6,44463.709,-0.004894826373250005,0.004285950243576468
2075,2023-03-28 11:00:00,26733.6,27150.0,26712.9,27046.7,53140.784,0.01171185324834667,0.0050473817528041785
2076,2023-03-28 12:00:00,27046.8,27200.0,26840.0,26967.2,46347.263,-0.0029393604395360207,0.00464025348847548
2077,2023-03-28 13:00:00,26967.3,27016.5,26820.1,26871.2,29814.889,-0.003559880150701633,0.004449725470005572
2078,2023-03-28 14:00:00,26871.3,27011.0,26835.0,26930.0,26303.611,0.0021882163803625954,0.004330854771798737
2079,2023-03-28 15:00:00,26930.0,27060.0,26906.2,26984.9,21173.326,0.0020386186409209195,0.004241354725100638
2080,2023-03-28 16:00:00,26984.8,27011.8,26837.4,26874.5,17019.712,-0.004091176917461303,0.004286176854532285
2081,2023-03-28 17:00:00,26874.4,26922.0,26720.3,26851.2,29583.531,-0.0008669928742860433,0.004136346075759879
2082,2023-03-28 18:00:00,26851.1,27388.0,26825.4,27333.0,57017.32,0.01794333214158028,0.005813639518645192
2083,2023-03-28 19:00:00,27333.1,27500.0,27150.0,27412.1,47513.258,0.0028939377309478154,0.005838064539844659
2084,2023-03-28 20:00:00,27412.1,27482.5,27227.0,27293.8,22195.639,-0.004315612448517192,0.005757104254261351
2085,2023-03-28 21:00:00,27293.9,27319.9,27080.0,27176.7,13775.292,-0.004290351654954505,0.00580436944842377
2086,2023-03-28 22:00:00,27176.7,27224.0,27120.0,27209.0,9422.094,0.0011885181055830696,0.00579778700884395
2087,2023-03-28 23:00:00,27209.0,27312.3,27194.4,27249.7,12843.059,0.0014958285861295106,0.005760739542927485
2088,2023-03-29 00:00:00,27249.7,27329.9,27223.6,27257.5,9685.31,0.00028624168339463907,0.0057591972964008515
2089,2023-03-29 01:00:00,27257.5,27465.7,27247.9,27312.4,20666.351,0.002014124552875307,0.005767759909319692
2090,2023-03-29 02:00:00,27312.5,27398.1,27281.2,27385.0,9131.461,0.00265813330208986,0.005750408196276539
2091,2023-03-29 03:00:00,27385.0,27396.1,27313.0,27354.1,7207.433,-0.0011283549388352299,0.0056637124000872
2092,2023-03-29 04:00:00,27354.1,27658.7,27333.7,27552.5,28121.201,0.007253026054595102,0.005843324497839981
2093,2023-03-29 05:00:00,27552.5,27640.0,27510.0,27532.6,19437.331,-0.0007222575083931648,0.0056874278813438105
2094,2023-03-29 06:00:00,27532.7,28210.7,27490.4,28044.2,80182.038,0.018581608711127906,0.006688482198667173
2095,2023-03-29 07:00:00,28044.2,28150.0,27970.0,28077.7,26700.069,0.0011945429001363195,0.00632267817083795
2096,2023-03-29 08:00:00,28077.8,28649.9,28025.5,28498.1,89982.086,0.014972736370856499,0.006849135070888559
2097,2023-03-29 09:00:00,28498.1,28557.6,28303.0,28312.0,37049.381,-0.00653025991206424,0.007023973791526342
2098,2023-03-29 10:00:00,28311.9,28437.1,28228.2,28371.5,27412.056,0.0021015823679004786,0.00702429260490489
2099,2023-03-29 11:00:00,28371.5,28379.5,28261.5,28347.5,16299.243,-0.0008459193204448656,0.0070666435732981295
2100,2023-03-29 12:00:00,28347.5,28475.0,28211.5,28430.1,28515.39,0.0029138371990475864,0.006894814743042703
2101,2023-03-29 13:00:00,28430.1,28481.8,28312.9,28415.4,27512.355,-0.0005170576255446591,0.006885350329054521
2102,2023-03-29 14:00:00,28415.5,28589.5,28255.0,28282.0,51214.832,-0.004694637414922931,0.00608957758377635
2103,2023-03-29 15:00:00,28282.1,28484.4,28258.5,28426.3,25463.5,0.005102185135421822,0.006131751528604527
2104,2023-03-29 16:00:00,28426.4,28437.6,28119.5,28137.7,33110.289,-0.010152569979209325,0.006563647544286731
2105,2023-03-29 17:00:00,28137.7,28328.0,28130.0,28245.2,25481.358,0.0038204970555517637,0.006433467686538844
2106,2023-03-29 18:00:00,28245.2,28347.0,28182.0,28302.6,15812.734,0.002032203701867852,0.006430980226822094
2107,2023-03-29 19:00:00,28302.6,28444.0,28270.4,28406.1,17518.077,0.003656907845922319,0.006440357215536139
2108,2023-03-29 20:00:00,28406.2,28466.3,28344.7,28378.0,16278.171,-0.0009892241455179418,0.00646552651287448
2109,2023-03-29 21:00:00,28377.9,28500.0,28272.0,28281.2,13845.874,-0.0034110931002889755,0.006579301367482716
2110,2023-03-29 22:00:00,28281.2,28419.3,28200.0,28376.5,18697.617,0.0033697297144392735,0.006586307038843384
2111,2023-03-29 23:00:00,28376.6,28447.7,28300.0,28338.5,10528.814,-0.0013391362571141263,0.006591406757738182
2112,2023-03-30 00:00:00,28338.6,28450.0,28225.0,28316.1,18130.412,-0.0007904440954885628,0.006485054609292074
2113,2023-03-30 01:00:00,28316.0,28371.1,28235.0,28334.9,12200.184,0.0006639332393938435,0.006468704744384692
2114,2023-03-30 02:00:00,28334.9,29184.8,28326.8,28952.0,112391.692,0.02177879576070496,0.006936747774986882
2115,2023-03-30 03:00:00,28952.1,28987.5,28066.0,28470.5,102220.858,-0.01663097540757119,0.008049738673958104
2116,2023-03-30 04:00:00,28470.4,28688.0,28425.0,28567.6,27624.682,0.0034105477599619682,0.007358168930702404
2117,2023-03-30 05:00:00,28567.8,28615.3,28475.6,28600.7,14331.89,0.0011586552598048527,0.007189850963882747
2118,2023-03-30 06:00:00,28600.7,28664.9,28550.8,28605.0,14465.558,0.00015034597055318955,0.007180662847900726
2119,2023-03-30 07:00:00,28605.0,28760.0,28567.4,28706.6,23437.537,0.0035518266037406487,0.0072066825943033356
2120,2023-03-30 08:00:00,28706.5,28734.2,28550.0,28557.1,17214.435,-0.005207861606738473,0.00730086216422698
2121,2023-03-30 09:00:00,28557.2,28589.9,28469.0,28566.1,20308.292,0.00031515805176285383,0.007298642727556668
2122,2023-03-30 10:00:00,28566.1,28610.0,28501.2,28592.0,11285.953,0.0009066690937860056,0.007204170409490191
2123,2023-03-30 11:00:00,28592.0,28685.9,28570.0,28630.1,14794.334,0.0013325405707889093,0.007128261611423837
2124,2023-03-30 12:00:00,28630.0,28683.5,28550.2,28630.4,18805.318,1.047848243640459e-05,0.006686358297180416
2125,2023-03-30 13:00:00,28630.3,28631.9,28388.0,28505.0,27149.324,-0.004379959763049168,0.006748310045010699
2126,2023-03-30 14:00:00,28504.9,28531.6,28233.0,28417.6,47242.382,-0.0030661287493423117,0.006782774488706965
2127,2023-03-30 15:00:00,28417.6,28475.2,28146.4,28282.8,39236.769,-0.004743539215134263,0.006819039995851377
2128,2023-03-30 16:00:00,28282.8,28285.1,28022.0,28234.8,48835.728,-0.0016971445542873775,0.006825211491390923
2129,2023-03-30 17:00:00,28234.7,28266.1,27714.6,27830.6,70139.435,-0.01431566719084254,0.007495292247878063
2130,2023-03-30 18:00:00,27830.6,27927.5,27654.1,27891.5,34960.006,0.0021882388450122914,0.007465493587660586
2131,2023-03-30 19:00:00,27891.4,28063.0,27865.1,27971.3,22983.603,0.0028610867110050453,0.007509519032560953
2132,2023-03-30 20:00:00,27971.4,28173.6,27880.0,28130.8,24244.489,0.005702273401665181,0.007641183877952066
2133,2023-03-30 21:00:00,28130.7,28187.7,27994.3,28052.5,12086.87,-0.0027834259957058016,0.007657148209307785
2134,2023-03-30 22:00:00,28052.4,28129.0,27762.3,27888.1,23133.234,-0.005860440245967435,0.0056647454302052955
2135,2023-03-30 23:00:00,27888.1,28043.1,27824.2,28015.0,13743.115,0.004550327917642427,0.004645077748779243
2136,2023-03-31 00:00:00,28015.0,28333.0,27900.0,28229.6,31876.437,0.0076601820453328084,0.0049357210734014495
2137,2023-03-31 01:00:00,28229.6,28367.9,28100.2,28140.1,27949.9,-0.003170431036925825,0.004950210685812838
2138,2023-03-31 02:00:00,28140.1,28197.3,28065.0,28130.9,13606.154,-0.00032693558302909764,0.004946538340977263
2139,2023-03-31 03:00:00,28130.8,28222.6,28092.8,28152.3,9369.755,0.0007607293047857677,0.004855125397262659
2140,2023-03-31 04:00:00,28152.2,28197.2,28075.0,28165.3,9093.475,0.00046177399359903504,0.004758807263523674
2141,2023-03-31 05:00:00,28165.4,28214.8,27936.0,28025.4,17206.584,-0.004967104912782627,0.004846461297750683
2142,2023-03-31 06:00:00,28025.4,28093.1,27998.0,28067.1,10752.323,0.0014879359438222384,0.004859866757414858
2143,2023-03-31 07:00:00,28067.1,28078.0,27500.0,27733.3,64914.453,-0.011892928018926052,0.005406973772023661
2144,2023-03-31 08:00:00,27733.3,27843.5,27670.0,27785.0,24807.06,0.0018641849329146254,0.005451307013094396
2145,2023-03-31 09:00:00,27785.1,27869.9,27754.4,27805.0,14640.815,0.0007198128486594069,0.005427907394879855
2146,2023-03-31 10:00:00,27805.1,27978.3,27783.0,27876.9,21535.051,0.0025858658514656963,0.005474126065950502
2147,2023-03-31 11:00:00,27876.8,27968.0,27823.0,27916.0,15304.743,0.001402594980073113,0.0054219726767826566
2148,2023-03-31 12:00:00,27916.0,28188.0,27860.2,28098.0,44813.376,0.006519558676028048,0.005644273148111114
2149,2023-03-31 13:00:00,28098.0,28550.0,28068.0,28361.1,73213.931,0.009363655776211788,0.00497775298975191
2150,2023-03-31 14:00:00,28361.0,28675.3,28311.9,28510.1,50811.738,0.005253674927982344,0.005064126109809876
2151,2023-03-31 15:00:00,28510.1,28585.0,28348.5,28488.5,48391.694,-0.0007576262447342996,0.005062900705501434
2152,2023-03-31 16:00:00,28488.6,28533.9,28352.0,28418.0,22309.207,-0.0024746827667304627,0.004986713532821191
2153,2023-03-31 17:00:00,28418.0,28470.0,28260.0,28326.4,22424.994,-0.0032233091702441596,0.00500299303316577
2154,2023-03-31 18:00:00,28326.5,28425.0,28250.1,28307.6,14350.251,-0.0006636918210575216,0.004785614105137116
2155,2023-03-31 19:00:00,28307.7,28522.0,28270.0,28459.0,22687.061,0.005348387005609911,0.004822090142782582
2156,2023-03-31 20:00:00,28458.9,28464.9,28322.0,28378.6,14577.547,-0.002825116834744734,0.004601659388632996
2157,2023-03-31 21:00:00,28378.6,28597.1,28347.9,28468.3,12312.629,0.0031608324582608205,0.004569948799593335
2158,2023-03-31 22:00:00,28468.4,28632.5,28425.6,28560.5,15749.336,0.0032386900517418216,0.004601739740289133
2159,2023-03-31 23:00:00,28560.5,28589.8,28454.8,28454.9,8858.776,-0.0036974142609547123,0.004708847924018197
2160,2023-04-01 00:00:00,28454.8,28543.3,28401.0,28430.1,10973.721,-0.0008715546355813064,0.004719518362941054
2161,2023-04-01 01:00:00,28430.1,28624.9,28400.0,28601.2,11245.008,0.006018269369435947,0.004691547767805573
2162,2023-04-01 02:00:00,28601.2,28845.3,28451.2,28569.9,35907.2,-0.0010943596772162723,0.004713700674410715
2163,2023-04-01 03:00:00,28570.0,28592.8,28490.0,28532.0,7655.409,-0.001326570971546981,0.0036842717208852784
2164,2023-04-01 04:00:00,28532.1,28617.8,28514.6,28563.7,7845.871,0.0011110332258517097,0.0036834175851883375
2165,2023-04-01 05:00:00,28563.7,28580.4,28518.5,28559.0,5987.388,-0.00016454450928982123,0.003697161311723178
2166,2023-04-01 06:00:00,28558.9,28562.5,28333.1,28474.9,19195.716,-0.0029447809797261693,0.003804748730946506
2167,2023-04-01 07:00:00,28474.9,28475.0,28328.0,28416.1,13726.77,-0.0020649765231837147,0.003867224314012275
2168,2023-04-01 08:00:00,28416.1,28476.9,28375.5,28426.3,9341.976,0.00035895143950082087,0.003633980414782343
2169,2023-04-01 09:00:00,28426.4,28456.7,28407.4,28411.5,5225.183,-0.000520644614318444,0.002993215919499821
2170,2023-04-01 10:00:00,28411.6,28459.8,28374.6,28454.8,6667.964,0.0015240307621913196,0.00276203082440109
2171,2023-04-01 11:00:00,28454.9,28470.0,28350.0,28365.5,7639.539,-0.0031383105838030945,0.0028422944353137876
2172,2023-04-01 12:00:00,28365.4,28416.4,28300.0,28413.0,11867.04,0.0016745694593784943,0.002819824208159369
2173,2023-04-01 13:00:00,28413.1,28430.0,28361.6,28407.5,6693.618,-0.00019357336430503302,0.002717351637756217
2174,2023-04-01 14:00:00,28407.5,28410.0,28255.0,28300.0,14077.163,-0.003784211915867308,0.0028525423544543092
2175,2023-04-01 15:00:00,28299.9,28399.0,28180.0,28387.2,17024.153,0.0030812720848056863,0.0026674607933147364
2176,2023-04-01 16:00:00,28387.2,28430.0,28259.2,28312.6,13693.314,-0.0026279449892909756,0.002657293175766648
2177,2023-04-01 17:00:00,28312.5,28375.0,28303.5,28355.1,6325.893,0.0015010984508663228,0.0025742891395814198
2178,2023-04-01 18:00:00,28355.2,28373.2,28319.0,28366.8,4894.014,0.00041262418400922485,0.002450414007938426
2179,2023-04-01 19:00:00,28366.7,28375.0,28330.0,28368.3,3766.099,5.287871737391647e-05,0.0023197671549235036
2180,2023-04-01 20:00:00,28368.4,28575.0,28365.0,28435.2,18084.7,0.002358266092786776,0.0023785576426370338
2181,2023-04-01 21:00:00,28435.1,28509.6,28411.0,28464.7,6485.372,0.001037446545127274,0.0019361598307458784
2182,2023-04-01 22:00:00,28464.8,28528.8,28463.0,28504.3,5627.397,0.001391196815704987,0.001957906618604126
2183,2023-04-01 23:00:00,28504.3,28549.0,28422.7,28443.8,6536.714,-0.002122486782695998,0.001991666881693286
2184,2023-04-02 00:00:00,28443.7,28487.8,28341.7,28348.9,9283.721,-0.003336403715396563,0.0020890206590620836
2185,2023-04-02 01:00:00,28349.0,28425.6,28340.0,28373.7,6183.366,0.0008748134848266531,0.002107386059946624
2186,2023-04-02 02:00:00,28373.6,28421.5,28357.4,28391.6,4583.197,0.0006308659075129341,0.002023279228983868
2187,2023-04-02 03:00:00,28391.6,28516.5,28390.0,28463.0,8871.642,0.0025148283295060025,0.0020534288530584914
2188,2023-04-02 04:00:00,28463.0,28475.0,28366.5,28370.1,5962.206,-0.0032638864490742714,0.002183607417645052
2189,2023-04-02 05:00:00,28370.0,28464.2,28366.0,28453.9,5999.842,0.002953814050708381,0.0022840044551041662
2190,2023-04-02 06:00:00,28454.0,28483.7,28397.2,28445.1,4648.376,-0.000309272191158394,0.0022595326891127494
2191,2023-04-02 07:00:00,28445.1,28468.8,28392.0,28401.3,5359.422,-0.0015398082622314346,0.0021697109911251776
2192,2023-04-02 08:00:00,28401.3,28409.3,28350.0,28370.2,7956.71,-0.0010950202983666113,0.002149888093655616
2193,2023-04-02 09:00:00,28370.1,28432.9,28354.5,28399.3,6377.35,0.0010257241753670598,0.002163538855423059
2194,2023-04-02 10:00:00,28399.4,28406.9,28340.0,28355.2,6664.115,-0.0015528551760077836,0.0020109404705535216
2195,2023-04-02 11:00:00,28355.1,28380.0,28287.0,28344.9,9771.902,-0.00036324906895379705,0.0018857178478087213
2196,2023-04-02 12:00:00,28344.9,28352.5,28223.8,28255.1,16758.851,-0.0031681184269481966,0.0019276420160209999
2197,2023-04-02 13:00:00,28255.1,28327.2,28114.9,28271.8,27907.078,0.0005910437407761204,0.0018983803327058063
2198,2023-04-02 14:00:00,28271.9,28343.7,28226.9,28258.0,9193.486,-0.0004881189029350974,0.0018951273307581222
2199,2023-04-02 15:00:00,28258.1,28262.1,28022.0,28110.2,38732.309,-0.005230377238304218,0.0022026898672183643
2200,2023-04-02 16:00:00,28110.1,28134.4,27900.0,28111.7,31530.679,5.336141329492783e-05,0.0021059475056758687
2201,2023-04-02 17:00:00,28111.7,28218.2,28092.5,28178.7,17031.597,0.0023833492816158763,0.0021802055325782564
2202,2023-04-02 18:00:00,28178.6,28202.3,28135.6,28145.5,8115.269999999999,-0.0011781948776913298,0.0021380372256706035
2203,2023-04-02 19:00:00,28145.4,28160.5,27820.0,27933.7,26506.373,-0.007525181645378409,0.002622760873536895
2204,2023-04-02 20:00:00,27933.7,28079.7,27888.0,28042.2,12356.366,0.0038841972241414613,0.002763108700022217
2205,2023-04-02 21:00:00,28042.1,28142.8,27970.0,27999.2,10923.221,-0.001533403227992114,0.0027506487212657304
2206,2023-04-02 22:00:00,27999.2,28114.0,27825.2,28093.3,22412.397,0.0033608103088658137,0.0028826711168108646
2207,2023-04-02 23:00:00,28093.4,28197.6,28027.0,28161.2,13529.194,0.0024169463893526366,0.0028773184527721763
2208,2023-04-03 00:00:00,28161.3,28171.3,28050.0,28100.7,9461.009,-0.0021483459511668634,0.002831965353993858
2209,2023-04-03 01:00:00,28100.7,28133.0,27552.4,27696.8,47330.085,-0.014373307426505444,0.0040964675835362015
2210,2023-04-03 02:00:00,27696.7,27798.2,27644.7,27706.8,19751.965,0.00036105254036566947,0.004108065989984888
2211,2023-04-03 03:00:00,27706.8,27765.2,27609.0,27738.1,15703.699,0.0011296865751366791,0.004143284835558228
2212,2023-04-03 04:00:00,27738.1,27742.3,27559.2,27692.8,14232.888,-0.0016331327668441808,0.004144502233468213
2213,2023-04-03 05:00:00,27692.7,27753.0,27639.6,27665.9,10009.055,-0.000971371620060002,0.004112000753171388
2214,2023-04-03 06:00:00,27666.0,27786.0,27632.2,27764.0,11037.265,0.0035458813918940457,0.004251152704776977
2215,2023-04-03 07:00:00,27764.0,27951.9,27755.8,27946.5,24278.966,0.006573260337127129,0.00457988537923647
